"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
295,"gorilla",3,15,3,6,0,4.39024390243902,30
295,"chimpanzee",5,15,4,5,0,4.39024390243902,31
295,"baboon",3,15,5,4,0,4.39024390243902,32
295,"cheetah",6,15,6,3,0,4.39024390243902,33
295,"zebra",2,15,7,2,0,4.39024390243902,34
295,"gazelle",4,15,8,1,1,4.39024390243902,35
295,"crocodile",5,16,1,2,0,4.39024390243902,36
295,"gecko",10,16,2,1,1,4.39024390243902,37
295,"wildebeest",13,17,1,1,1,4.39024390243902,38
295,"bison",3,18,1,1,1,4.39024390243902,39
295,"antelope",7,19,1,1,1,4.39024390243902,40
295,"polarbear",7,20,1,99,0,4.39024390243902,41
296,"tiger",2,1,1,1,1,5.90625,1
296,"dog",2,2,1,4,0,5.90625,2
296,"cat",2,2,2,3,0,5.90625,3
296,"kitten",1,2,3,2,0,5.90625,4
296,"puppy",2,2,4,1,1,5.90625,5
296,"jaguar",3,3,1,4,0,5.90625,6
296,"mountainlion",5,3,2,3,0,5.90625,7
296,"cheetah",3,3,3,2,0,5.90625,8
296,"lion",3,3,4,1,1,5.90625,9
296,"cub",2,4,1,1,1,5.90625,10
296,"zebra",4,5,1,1,1,5.90625,11
296,"alligator",4,6,1,2,0,5.90625,12
296,"crocodile",4,6,2,1,1,5.90625,13
296,"octopus",2,7,1,1,1,5.90625,14
296,"muskrat",13,8,1,1,1,5.90625,15
296,"ferret",5,9,1,1,1,5.90625,16
296,"monkey",7,10,1,2,0,5.90625,17
296,"gorilla",2,10,2,1,1,5.90625,18
296,"squirrel",9,11,1,6,0,5.90625,19
296,"chipmunk",5,11,2,5,0,5.90625,20
296,"mouse",3,11,3,4,0,5.90625,21
296,"rat",1,11,5,2,0,5.90625,23
296,"guineapig",5,11,6,1,1,5.90625,24
296,"pig",3,12,1,3,0,5.90625,25
296,"horse",1,12,2,2,0,5.90625,26
296,"donkey",4,12,3,1,1,5.90625,27
296,"hippopotamus",6,13,1,1,1,5.90625,28
296,"coyote",16,14,1,2,0,5.90625,29
296,"deer",3,14,2,1,1,5.90625,30
296,"giraffe",25,15,1,99,0,5.90625,31
296,"mammal",40,15,2,99,0,5.90625,32
297,"dog",1,1,1,3,0,3.75,1
297,"cat",2,1,2,2,0,3.75,2
297,"fish",1,1,3,1,1,3.75,3
297,"monkey",3,2,1,1,1,3.75,4
297,"cow",1,3,1,1,1,3.75,5
297,"hippopotamus",2,4,1,1,1,3.75,6
297,"pig",2,5,1,2,0,3.75,7
297,"hog",2,5,2,1,1,3.75,8
297,"squirrel",7,6,1,2,0,3.75,9
297,"dolphin",8,7,1,2,0,3.75,11
297,"sanddollar",1,7,2,1,1,3.75,12
297,"snake",3,8,1,1,1,3.75,13
297,"snail",1,9,1,2,0,3.75,14
297,"slug",1,9,2,1,1,3.75,15
297,"raccoon",3,10,1,3,0,3.75,16
297,"chipmunk",2,10,2,2,0,3.75,17
297,"skunk",2,10,3,1,1,3.75,18
297,"kangaroo",3,11,1,2,0,3.75,19
297,"koala",7,11,2,1,1,3.75,20
297,"ferret",8,12,1,1,1,3.75,21
297,"tiger",8,13,1,2,0,3.75,22
297,"lion",2,13,2,1,1,3.75,23
297,"bear",2,14,1,1,1,3.75,24
297,"cheetah",4,15,1,1,1,3.75,25
297,"polarbear",4,16,1,5,0,3.75,26
297,"brownbear",4,16,2,4,0,3.75,27
297,"jackrabbit",26,16,3,3,0,3.75,28
297,"rabbit",2,16,4,2,0,3.75,29
297,"bunny",1,16,5,1,1,3.75,30
297,"penguin",4,17,1,1,1,3.75,31
297,"iguana",4,18,1,2,0,3.75,32
297,"lizard",1,18,2,1,1,3.75,33
297,"mosquito",2,19,1,4,0,3.75,34
297,"bee",2,19,2,3,0,3.75,35
297,"wasp",4,19,3,2,0,3.75,36
297,"ant",3,19,4,1,1,3.75,37
297,"rattlesnake",7,20,1,1,1,3.75,38
297,"ostrich",2,21,1,2,0,3.75,39
297,"lemur",6,21,2,1,1,3.75,40
297,"emu",6,22,1,1,1,3.75,41
297,"shark",3,23,1,3,0,3.75,42
297,"clownfish",2,23,2,2,0,3.75,43
297,"catfish",3,23,3,1,1,3.75,44
297,"tarantula",4,24,1,1,1,3.75,45
297,"spider",2,25,1,99,0,3.75,46
297,"turtle",6,25,2,99,0,3.75,47
297,"parakeet",2,25,3,99,0,3.75,48
298,"dog",4,1,1,4,0,5.66666666666667,1
298,"turtle",5,1,2,3,0,5.66666666666667,2
298,"lizard",2,1,3,2,0,5.66666666666667,3
298,"fish",3,1,4,1,1,5.66666666666667,4
298,"lion",3,2,1,4,0,5.66666666666667,5
298,"giraffe",5,2,2,3,0,5.66666666666667,6
298,"zebra",3,2,3,2,0,5.66666666666667,7
298,"elephant",3,2,4,1,1,5.66666666666667,8
298,"whale",4,3,1,1,1,5.66666666666667,9
298,"fly",3,4,1,3,0,5.66666666666667,10
298,"bee",3,4,2,2,0,5.66666666666667,11
298,"worm",4,4,3,1,1,5.66666666666667,12
298,"snake",4,5,1,1,1,5.66666666666667,13
298,"kangaroo",6,6,1,1,1,5.66666666666667,14
298,"bear",2,7,1,1,1,5.66666666666667,15
298,"tiger",2,8,1,2,0,5.66666666666667,16
298,"leopard",3,8,2,1,1,5.66666666666667,17
298,"hawk",9,9,1,3,0,5.66666666666667,18
298,"bluejay",2,9,2,2,0,5.66666666666667,19
298,"robin",4,9,3,1,1,5.66666666666667,20
298,"crocodile",16,10,1,1,1,5.66666666666667,21
298,"monkey",9,11,1,2,0,5.66666666666667,22
298,"gorilla",3,11,2,1,1,5.66666666666667,23
298,"koala",19,12,1,1,1,5.66666666666667,24
298,"panther",9,13,1,2,0,5.66666666666667,25
298,"cougar",6,13,2,1,1,5.66666666666667,26
298,"dolphin",10,14,1,1,1,5.66666666666667,27
298,"horse",10,15,1,5,0,5.66666666666667,28
298,"donkey",1,15,2,4,0,5.66666666666667,29
298,"pig",4,15,3,3,0,5.66666666666667,30
298,"sheep",4,15,4,2,0,5.66666666666667,31
298,"chicken",5,15,5,1,1,5.66666666666667,32
298,"frog",17,16,1,99,0,5.66666666666667,33
379,"dog",3,1,1,4,0,5.65625,1
379,"cat",2,1,2,3,0,5.65625,2
379,"tiger",1,1,3,2,0,5.65625,3
379,"lion",2,1,4,1,1,5.65625,4
379,"wolf",3,2,1,2,0,5.65625,5
379,"bear",1,2,2,1,1,5.65625,6
379,"turtle",3,3,1,1,1,5.65625,7
379,"monkey",4,4,1,3,0,5.65625,8
379,"giraffe",11,4,2,2,0,5.65625,9
379,"hippopotamus",3,4,3,1,1,5.65625,10
379,"panda",5,5,1,1,1,5.65625,11
379,"greatwhiteshark",5,6,1,1,1,5.65625,12
379,"polarbear",2,7,1,1,1,5.65625,13
379,"elephant",4,8,1,1,1,5.65625,14
379,"platypus",4,9,1,1,1,5.65625,15
379,"bunny",10,10,1,1,1,5.65625,16
379,"snake",7,11,1,1,1,5.65625,17
379,"stingray",5,12,1,2,0,5.65625,18
379,"jellyfish",4,12,2,1,1,5.65625,19
379,"cheetah",6,13,1,3,0,5.65625,20
379,"leopard",7,13,2,2,0,5.65625,21
379,"meerkat",3,13,3,1,1,5.65625,22
379,"eagle",2,14,1,2,0,5.65625,23
379,"penguin",10,14,2,1,1,5.65625,24
379,"mouse",4,15,1,2,0,5.65625,25
379,"rat",5,15,2,1,1,5.65625,26
379,"toucan",13,16,1,2,0,5.65625,27
379,"pelican",2,16,2,1,1,5.65625,28
379,"dolphin",2,17,1,99,0,5.65625,29
379,"seamonkey",4,17,2,99,0,5.65625,30
379,"whale",16,17,3,99,0,5.65625,31
379,"eel",28,17,4,99,0,5.65625,32
380,"bunny",6,1,1,1,1,6,1
380,"bat",1,2,1,1,1,6,2
380,"cat",2,3,1,2,0,6,3
380,"dog",3,3,2,1,1,6,4
380,"pig",3,4,1,2,0,6,5
380,"horse",3,4,2,1,1,6,6
380,"fish",2,5,1,6,0,6,7
380,"turtle",2,5,2,5,0,6,8
380,"dolphin",6,5,3,4,0,6,9
380,"whale",4,5,4,3,0,6,10
380,"shark",3,5,5,2,0,6,11
380,"blowfish",7,5,6,1,1,6,12
380,"alligator",17,6,1,2,0,6,13
380,"crocodile",6,6,2,1,1,6,14
380,"goat",16,7,1,2,0,6,15
380,"sheep",3,7,2,1,1,6,16
380,"wolf",2,8,1,2,0,6,17
380,"coyote",6,8,2,1,1,6,18
380,"hamster",14,9,1,1,1,6,19
380,"opossum",7,10,1,1,1,6,20
380,"tiger",28,11,1,3,0,6,21
380,"lion",2,11,2,2,0,6,22
380,"elephant",3,11,3,1,1,6,23
380,"bear",3,12,1,1,1,6,24
380,"octopus",6,13,1,3,0,6,25
380,"squid",3,13,2,2,0,6,26
380,"penguin",6,13,3,1,1,6,27
380,"leopard",10,14,1,2,0,6,28
380,"zebra",4,14,2,1,1,6,29
380,"snake",2,15,1,99,0,6,30
381,"dog",2,1,1,4,0,4.28571428571429,1
381,"cat",1,1,2,3,0,4.28571428571429,2
381,"snake",2,1,3,2,0,4.28571428571429,3
381,"spider",2,1,4,1,1,4.28571428571429,4
381,"goat",2,2,1,3,0,4.28571428571429,5
381,"cow",1,2,2,2,0,4.28571428571429,6
381,"horse",3,2,3,1,1,4.28571428571429,7
381,"lizard",3,3,1,1,1,4.28571428571429,8
381,"ladybug",3,4,1,1,1,4.28571428571429,9
381,"pig",3,5,1,1,1,4.28571428571429,10
381,"fish",2,6,1,6,0,4.28571428571429,11
381,"whale",12,6,2,5,0,4.28571428571429,12
381,"dolphin",3,6,3,4,0,4.28571428571429,13
381,"seal",7,6,4,3,0,4.28571428571429,14
381,"polarbear",8,6,5,2,0,4.28571428571429,15
381,"grizzly",5,6,6,1,1,4.28571428571429,16
381,"penguin",3,7,1,2,0,4.28571428571429,17
381,"starfish",4,7,2,1,1,4.28571428571429,18
381,"monkey",4,8,1,7,0,4.28571428571429,19
381,"giraffe",2,8,2,6,0,4.28571428571429,20
381,"zebra",4,8,3,5,0,4.28571428571429,21
381,"lion",1,8,4,4,0,4.28571428571429,22
381,"cheetah",2,8,5,3,0,4.28571428571429,23
381,"leopard",5,8,6,2,0,4.28571428571429,24
381,"panther",3,8,7,1,1,4.28571428571429,25
381,"kangaroo",6,9,1,1,1,4.28571428571429,26
381,"deer",2,10,1,2,0,4.28571428571429,27
381,"raccoon",3,10,2,1,1,4.28571428571429,28
381,"possum",2,11,1,1,1,4.28571428571429,29
381,"coyote",12,12,1,2,0,4.28571428571429,30
381,"fox",4,12,2,1,1,4.28571428571429,31
381,"gazelle",7,13,1,1,1,4.28571428571429,32
381,"pony",8,14,1,2,0,4.28571428571429,33
381,"camel",4,14,2,1,1,4.28571428571429,34
381,"hamster",4,15,1,4,0,4.28571428571429,35
381,"gerbil",4,15,2,3,0,4.28571428571429,36
381,"mouse",5,15,3,2,0,4.28571428571429,37
381,"rat",1,15,4,1,1,4.28571428571429,38
381,"eel",2,16,1,1,1,4.28571428571429,39
381,"tarantula",8,17,1,1,1,4.28571428571429,40
381,"groundhog",19,18,1,99,0,4.28571428571429,41
381,"gopher",2,18,2,99,0,4.28571428571429,42
382,"dog",4,1,1,2,0,4.61538461538461,1
382,"cat",2,1,2,1,1,4.61538461538461,2
382,"bat",2,2,1,1,1,4.61538461538461,3
382,"rat",2,3,1,2,0,4.61538461538461,4
382,"mouse",1,3,2,1,1,4.61538461538461,5
382,"deer",4,4,1,2,0,4.61538461538461,6
382,"bear",2,4,2,1,1,4.61538461538461,7
382,"lion",5,5,1,2,0,4.61538461538461,8
382,"tiger",2,5,2,1,1,4.61538461538461,9
382,"whale",2,6,1,1,1,4.61538461538461,10
382,"monkey",3,7,1,3,0,4.61538461538461,11
382,"giraffe",6,7,2,2,0,4.61538461538461,12
382,"hippopotamus",3,7,3,1,1,4.61538461538461,13
382,"guineapig",10,8,1,1,1,4.61538461538461,14
382,"pig",2,9,1,4,0,4.61538461538461,15
382,"horse",2,9,2,3,0,4.61538461538461,16
382,"goat",3,9,3,2,0,4.61538461538461,17
382,"cow",3,9,4,1,1,4.61538461538461,18
382,"bull",2,10,1,1,1,4.61538461538461,19
382,"sheep",4,11,1,2,0,4.61538461538461,20
382,"chicken",2,11,2,1,1,4.61538461538461,21
382,"elk",9,12,1,1,1,4.61538461538461,22
382,"lizard",4,13,1,1,1,4.61538461538461,23
382,"coyote",15,14,1,1,1,4.61538461538461,24
382,"frog",4,15,1,2,0,4.61538461538461,25
382,"ferret",8,15,2,1,1,4.61538461538461,26
382,"bunny",2,16,1,1,1,4.61538461538461,27
382,"squirrel",3,17,1,2,0,4.61538461538461,28
382,"chipmunk",6,17,2,1,1,4.61538461538461,29
382,"bird",2,18,1,1,1,4.61538461538461,30
382,"donkey",11,19,1,1,1,4.61538461538461,31
382,"walrus",6,20,1,1,1,4.61538461538461,32
382,"ostrich",4,21,1,2,0,4.61538461538461,33
382,"ape",6,21,2,1,1,4.61538461538461,34
382,"llama",7,22,1,1,1,4.61538461538461,35
382,"buffalo",6,23,1,1,1,4.61538461538461,36
382,"alligator",12,24,1,1,1,4.61538461538461,37
382,"duck",6,25,1,99,0,4.61538461538461,38
382,"rooster",3,25,2,99,0,4.61538461538461,39
383,"pig",3,1,1,1,1,4.91891891891892,1
383,"cat",1,2,1,3,0,4.91891891891892,2
383,"dog",2,2,2,2,0,4.91891891891892,3
383,"snake",1,2,3,1,1,4.91891891891892,4
383,"monkey",3,3,1,1,1,4.91891891891892,5
383,"kangaroo",5,4,1,1,1,4.91891891891892,6
383,"fish",3,5,1,2,0,4.91891891891892,7
383,"salmon",2,5,2,1,1,4.91891891891892,8
383,"elephant",8,6,1,3,0,4.91891891891892,9
383,"lion",2,6,2,2,0,4.91891891891892,10
383,"tiger",2,6,3,1,1,4.91891891891892,11
383,"bear",1,7,1,1,1,4.91891891891892,12
383,"eagle",2,8,1,2,0,4.91891891891892,13
383,"robin",2,8,2,1,1,4.91891891891892,14
383,"panda",9,9,1,1,1,4.91891891891892,15
383,"pigeon",7,10,1,1,1,4.91891891891892,16
383,"boar",7,11,1,1,1,4.91891891891892,17
383,"goat",2,12,1,4,0,4.91891891891892,18
383,"sheep",1,12,2,3,0,4.91891891891892,19
383,"horse",2,12,3,2,0,4.91891891891892,20
383,"pony",2,12,4,1,1,4.91891891891892,21
383,"giraffe",9,13,1,2,0,4.91891891891892,22
383,"ostrich",5,13,2,1,1,4.91891891891892,23
383,"lamb",10,14,1,2,0,4.91891891891892,24
383,"llama",3,14,2,1,1,4.91891891891892,25
383,"whale",10,16,1,3,0,4.91891891891892,27
383,"dolphin",3,16,2,2,0,4.91891891891892,28
383,"squid",4,16,3,1,1,4.91891891891892,29
383,"kitten",8,17,1,1,1,4.91891891891892,30
383,"zebra",2,18,1,1,1,4.91891891891892,31
383,"dove",7,19,1,1,1,4.91891891891892,32
383,"jaguar",11,20,1,2,0,4.91891891891892,33
383,"cheetah",3,20,2,1,1,4.91891891891892,34
383,"cricket",7,21,1,1,1,4.91891891891892,35
383,"spider",2,22,1,1,1,4.91891891891892,36
383,"flamingo",20,23,1,99,0,4.91891891891892,37
384,"bear",4,1,1,1,1,4.48780487804878,1
384,"bird",4,2,1,1,1,4.48780487804878,2
384,"zebra",3,3,1,5,0,4.48780487804878,3
384,"leopard",1,3,2,4,0,4.48780487804878,4
384,"lion",3,3,3,3,0,4.48780487804878,5
384,"gorilla",1,3,4,2,0,4.48780487804878,6
384,"snowmonkey",3,3,5,1,1,4.48780487804878,7
384,"alligator",4,4,1,2,0,4.48780487804878,8
384,"crocodile",3,4,2,1,1,4.48780487804878,9
384,"polarbear",6,5,1,2,0,4.48780487804878,10
384,"grizzly",8,5,2,1,1,4.48780487804878,11
384,"parrot",9,6,1,3,0,4.48780487804878,12
384,"dog",2,6,2,2,0,4.48780487804878,13
384,"cat",2,6,3,1,1,4.48780487804878,14
384,"mouse",1,7,1,2,0,4.48780487804878,15
384,"rat",2,7,2,1,1,4.48780487804878,16
384,"ant",4,8,1,1,1,4.48780487804878,17
384,"human",2,9,1,1,1,4.48780487804878,18
384,"raccoon",9,10,1,1,1,4.48780487804878,19
384,"hamster",2,11,1,2,0,4.48780487804878,20
384,"gerbil",2,11,2,1,1,4.48780487804878,21
384,"wombat",7,12,1,1,1,4.48780487804878,22
384,"mink",2,13,1,1,1,4.48780487804878,23
384,"muskrat",7,14,1,1,1,4.48780487804878,24
384,"deer",3,15,1,4,0,4.48780487804878,25
384,"moose",2,15,2,3,0,4.48780487804878,26
384,"skunk",2,15,3,2,0,4.48780487804878,27
384,"elk",5,15,4,1,1,4.48780487804878,28
384,"lizard",5,16,1,1,1,4.48780487804878,29
384,"whale",1,17,1,5,0,4.48780487804878,30
384,"dolphin",2,17,2,4,0,4.48780487804878,31
384,"goldfish",5,17,3,3,0,4.48780487804878,32
384,"piranha",4,17,4,2,0,4.48780487804878,33
384,"shark",9,17,5,1,1,4.48780487804878,34
384,"snake",3,18,1,2,0,4.48780487804878,35
384,"iguana",6,18,2,1,1,4.48780487804878,36
384,"elephant",16,19,1,1,1,4.48780487804878,37
384,"bison",2,20,1,3,0,4.48780487804878,38
384,"buffalo",1,20,2,2,0,4.48780487804878,39
384,"gazelle",11,20,3,1,1,4.48780487804878,40
384,"pig",16,21,1,99,0,4.48780487804878,41
385,"dog",3,1,1,2,0,5.05128205128205,1
385,"cat",1,1,2,1,1,5.05128205128205,2
385,"bird",2,2,1,1,1,5.05128205128205,3
385,"snake",3,3,1,3,0,5.05128205128205,4
385,"hamster",5,3,2,2,0,5.05128205128205,5
385,"fish",2,3,3,1,1,5.05128205128205,6
385,"chicken",3,4,1,5,0,5.05128205128205,7
385,"cow",2,4,2,4,0,5.05128205128205,8
385,"pig",2,4,3,3,0,5.05128205128205,9
385,"sheep",4,4,4,2,0,5.05128205128205,10
385,"horse",2,4,5,1,1,5.05128205128205,11
385,"gerbil",7,5,1,2,0,5.05128205128205,12
385,"mouse",1,5,2,1,1,5.05128205128205,13
385,"ferret",9,6,1,3,0,5.05128205128205,14
385,"turtle",6,6,2,2,0,5.05128205128205,15
385,"shark",3,6,3,1,1,5.05128205128205,16
385,"iguana",5,7,1,3,0,5.05128205128205,17
385,"gecko",6,7,2,2,0,5.05128205128205,18
385,"lizard",5,7,3,1,1,5.05128205128205,19
385,"duck",8,8,1,2,0,5.05128205128205,20
385,"goose",6,8,2,1,1,5.05128205128205,21
385,"squirrel",10,9,1,2,0,5.05128205128205,22
385,"chipmunk",3,9,2,1,1,5.05128205128205,23
385,"lion",13,10,1,2,0,5.05128205128205,24
385,"tiger",2,10,2,1,1,5.05128205128205,25
385,"bear",3,11,1,1,1,5.05128205128205,26
385,"elephant",3,12,1,4,0,5.05128205128205,27
385,"zebra",5,12,3,2,0,5.05128205128205,29
385,"polarbear",7,13,1,4,0,5.05128205128205,31
385,"penguin",3,13,2,3,0,5.05128205128205,32
385,"dolphin",4,13,3,2,0,5.05128205128205,33
385,"whale",3,13,4,1,1,5.05128205128205,34
385,"giraffe",8,14,1,99,0,5.05128205128205,35
385,"antelope",7,14,2,99,0,5.05128205128205,36
385,"hippopotamus",3,14,3,99,0,5.05128205128205,37
385,"cheetah",9,14,4,99,0,5.05128205128205,38
385,"gorilla",20,14,5,99,0,5.05128205128205,39
386,"deer",5,1,1,2,0,5.25714285714286,1
386,"bear",2,1,2,1,1,5.25714285714286,2
386,"dog",2,2,1,2,0,5.25714285714286,3
386,"cat",2,2,2,1,1,5.25714285714286,4
386,"pigeon",2,3,1,2,0,5.25714285714286,5
386,"bird",9,3,2,1,1,5.25714285714286,6
386,"hamster",5,4,1,4,0,5.25714285714286,7
386,"guineapig",18,4,2,3,0,5.25714285714286,8
386,"turtle",4,4,3,2,0,5.25714285714286,9
386,"frog",3,4,4,1,1,5.25714285714286,10
386,"worm",3,5,1,1,1,5.25714285714286,11
386,"fish",7,6,1,2,0,5.25714285714286,12
386,"trout",4,6,2,1,1,5.25714285714286,13
386,"sheep",7,7,1,5,0,5.25714285714286,14
386,"goat",3,7,2,4,0,5.25714285714286,15
386,"donkey",3,7,3,3,0,5.25714285714286,16
386,"horse",2,7,4,2,0,5.25714285714286,17
386,"cow",6,7,5,1,1,5.25714285714286,18
386,"ostrich",9,8,1,2,0,5.25714285714286,19
386,"peacock",5,8,2,1,1,5.25714285714286,20
386,"groundhog",12,9,1,2,0,5.25714285714286,21
386,"prairiedog",10,9,2,1,1,5.25714285714286,22
386,"bison",13,10,1,6,0,5.25714285714286,23
386,"buffalo",3,10,2,5,0,5.25714285714286,24
386,"giraffe",4,10,3,4,0,5.25714285714286,25
386,"zebra",4,10,4,3,0,5.25714285714286,26
386,"elephant",4,10,5,2,0,5.25714285714286,27
386,"monkey",4,10,6,1,1,5.25714285714286,28
386,"alligator",4,11,1,4,0,5.25714285714286,29
386,"crocodile",4,11,2,3,0,5.25714285714286,30
386,"snake",6,11,3,2,0,5.25714285714286,31
386,"spider",3,11,4,1,1,5.25714285714286,32
386,"mouse",2,12,1,2,0,5.25714285714286,33
386,"rat",2,12,2,1,1,5.25714285714286,34
386,"bat",8,13,1,99,0,5.25714285714286,35
387,"dog",2,1,1,2,0,5.05405405405405,1
387,"cat",1,1,2,1,1,5.05405405405405,2
387,"monkey",3,2,1,3,0,5.05405405405405,3
387,"elephant",3,2,2,2,0,5.05405405405405,4
387,"zebra",2,2,3,1,1,5.05405405405405,5
387,"bird",3,3,1,1,1,5.05405405405405,6
387,"hippopotamus",10,4,1,1,1,5.05405405405405,7
387,"squirrel",7,5,1,1,1,5.05405405405405,8
387,"bunny",6,6,1,1,1,5.05405405405405,9
387,"giraffe",12,7,1,1,1,5.05405405405405,10
387,"snake",4,8,1,1,1,5.05405405405405,11
387,"bat",7,9,1,1,1,5.05405405405405,12
387,"polarbear",6,10,1,1,1,5.05405405405405,13
387,"lion",2,11,1,2,0,5.05405405405405,14
387,"tiger",3,11,2,1,1,5.05405405405405,15
387,"bear",4,12,1,1,1,5.05405405405405,16
387,"turtle",4,13,1,10,0,5.05405405405405,17
387,"fish",3,13,2,9,0,5.05405405405405,18
387,"starfish",10,13,3,8,0,5.05405405405405,19
387,"jellyfish",4,13,4,7,0,5.05405405405405,20
387,"shark",6,13,5,6,0,5.05405405405405,21
387,"dolphin",4,13,6,5,0,5.05405405405405,22
387,"whale",1,13,7,4,0,5.05405405405405,23
387,"beluga",8,13,8,3,0,5.05405405405405,24
387,"lobster",12,13,9,2,0,5.05405405405405,25
387,"crab",2,13,10,1,1,5.05405405405405,26
387,"chicken",2,14,1,7,0,5.05405405405405,27
387,"cow",1,14,2,6,0,5.05405405405405,28
387,"turkey",2,14,3,5,0,5.05405405405405,29
387,"horse",2,14,4,4,0,5.05405405405405,30
387,"hen",1,14,6,2,0,5.05405405405405,32
387,"rooster",3,14,7,1,1,5.05405405405405,33
387,"mouse",9,15,1,2,0,5.05405405405405,34
387,"chipmunk",7,15,2,1,1,5.05405405405405,35
387,"scorpion",18,16,1,99,0,5.05405405405405,36
387,"ant",10,16,2,99,0,5.05405405405405,37
388,"dog",3,1,1,3,0,4.725,1
388,"cat",2,1,2,2,0,4.725,2
388,"lion",1,1,3,1,1,4.725,3
388,"bear",2,2,1,1,1,4.725,4
388,"ant",2,3,1,1,1,4.725,5
388,"spider",3,4,1,3,0,4.725,6
388,"rabbit",4,4,2,2,0,4.725,7
388,"moose",3,4,3,1,1,4.725,8
388,"mongoose",3,5,1,2,0,4.725,9
388,"antelope",9,5,2,1,1,4.725,10
388,"canary",6,6,1,4,0,4.725,11
388,"pelican",2,6,2,3,0,4.725,12
388,"crow",2,6,3,2,0,4.725,13
388,"seagull",4,6,4,1,1,4.725,14
388,"coyote",9,7,1,1,1,4.725,15
388,"otter",3,8,1,1,1,4.725,16
388,"snake",4,9,1,1,1,4.725,17
388,"ladybug",10,10,1,1,1,4.725,18
388,"whale",3,11,1,4,0,4.725,19
388,"fish",6,11,2,3,0,4.725,20
388,"dolphin",4,11,3,2,0,4.725,21
388,"jellyfish",10,11,4,1,1,4.725,22
388,"giraffe",3,12,1,3,0,4.725,23
388,"elephant",4,12,2,2,0,4.725,24
388,"cheetah",4,12,3,1,1,4.725,25
388,"mouse",2,13,1,1,1,4.725,26
388,"tiger",5,14,1,2,0,4.725,27
388,"liger",2,14,2,1,1,4.725,28
388,"monkey",7,15,1,1,1,4.725,29
388,"sloth",2,16,1,1,1,4.725,30
388,"gorilla",5,17,1,2,0,4.725,31
388,"ape",2,17,2,1,1,4.725,32
388,"skunk",5,18,1,2,0,4.725,33
388,"deer",2,18,2,1,1,4.725,34
388,"turtle",12,19,1,1,1,4.725,35
388,"squirrel",7,20,1,2,0,4.725,36
388,"chipmunk",4,20,2,1,1,4.725,37
388,"horse",9,21,1,2,0,4.725,38
388,"pony",7,21,2,1,1,4.725,39
388,"parrot",12,22,1,99,0,4.725,40
389,"dog",2,1,1,2,0,3.03333333333333,1
389,"cat",2,1,2,1,1,3.03333333333333,2
389,"bird",1,2,1,1,1,3.03333333333333,3
389,"fish",2,3,1,1,1,3.03333333333333,4
389,"tiger",1,4,1,3,0,3.03333333333333,5
389,"lion",2,4,2,2,0,3.03333333333333,6
389,"giraffe",2,4,3,1,1,3.03333333333333,7
389,"elk",3,5,1,4,0,3.03333333333333,8
389,"caribou",1,5,2,3,0,3.03333333333333,9
389,"seal",2,5,3,2,0,3.03333333333333,10
389,"polarbear",2,5,4,1,1,3.03333333333333,11
389,"whale",3,6,1,3,0,3.03333333333333,12
389,"shark",2,6,2,2,0,3.03333333333333,13
389,"brineshrimp",4,6,3,1,1,3.03333333333333,14
389,"shrimp",1,7,1,1,1,3.03333333333333,15
389,"lobster",2,8,1,4,0,3.03333333333333,16
389,"crab",2,8,2,3,0,3.03333333333333,17
389,"octopus",2,8,3,2,0,3.03333333333333,18
389,"squid",2,8,4,1,1,3.03333333333333,19
389,"barracuda",4,9,1,1,1,3.03333333333333,20
389,"seahorse",2,10,1,3,0,3.03333333333333,21
389,"dolphin",7,10,2,2,0,3.03333333333333,22
389,"porpoise",3,10,3,1,1,3.03333333333333,23
389,"tuna",4,11,1,5,0,3.03333333333333,24
389,"salmon",2,11,2,4,0,3.03333333333333,25
389,"bass",4,11,3,3,0,3.03333333333333,26
389,"trout",1,11,4,2,0,3.03333333333333,27
389,"tilapia",4,11,5,1,1,3.03333333333333,28
389,"wolf",2,12,1,1,1,3.03333333333333,29
389,"panther",6,13,1,8,0,3.03333333333333,30
389,"jaguar",1,13,2,7,0,3.03333333333333,31
389,"leopard",3,13,3,6,0,3.03333333333333,32
389,"cheetah",3,13,4,5,0,3.03333333333333,33
389,"elephant",2,13,5,4,0,3.03333333333333,34
389,"camel",3,13,6,3,0,3.03333333333333,35
389,"rhinoceros",4,13,7,2,0,3.03333333333333,36
389,"hippopotamus",6,13,8,1,1,3.03333333333333,37
389,"eagle",6,14,1,2,0,3.03333333333333,38
389,"swan",2,14,2,1,1,3.03333333333333,39
389,"alligator",3,15,1,2,0,3.03333333333333,40
389,"crocodile",2,15,2,1,1,3.03333333333333,41
389,"crow",5,16,1,2,0,3.03333333333333,42
389,"hawk",2,16,2,1,1,3.03333333333333,43
389,"deer",8,17,1,9,0,3.03333333333333,44
389,"bear",1,17,2,8,0,3.03333333333333,45
389,"blackbear",1,17,3,7,0,3.03333333333333,46
389,"grizzly",4,17,4,6,0,3.03333333333333,47
389,"chipmunk",3,17,5,5,0,3.03333333333333,48
389,"groundhog",4,17,6,4,0,3.03333333333333,49
389,"squirrel",3,17,7,3,0,3.03333333333333,50
389,"mole",6,17,9,1,1,3.03333333333333,52
389,"raccoon",3,18,1,3,0,3.03333333333333,53
389,"rabbit",7,18,2,2,0,3.03333333333333,54
